Track ID,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
0n7atpg512cdKCTxkVi2nR,"Forest Dwelling","Forest Dwelling","Nailah Hunter",2022-06-15,1953124,7,residentadvisor,2022-07-14T00:29:52Z,"ambient","Longform Editions",0.195,0.181,0,-16.372,1,0.0426,0.866,0.923,0.108,0.039,69.96,3
0DVyzgO3C9FkwDMdvB4KDS,"Rumble Bumble","ashbalkum","Salamanda",2022-06-10,180063,11,residentadvisor,2022-07-14T00:30:08Z,"ambient","Human Pitch",0.781,0.408,10,-12.526,0,0.0777,0.508,0.894,0.103,0.65,101.984,4
0QJFXTatmDf1QNPI1Gz5ke,"Deep Theko","Vesta","Azu Tiwaline",2022-06-16,376500,0,residentadvisor,2022-07-14T00:29:31Z,"dub techno","I.O.T Records",0.513,0.399,0,-15.383,1,0.101,0.447,0.563,0.1,0.159,119.874,4
2bdgOlOPFTNR9y2i3NuL5A,"Nothing, I'm Just Listening to the Moon","Hunter on the Wing","K. Freund",2022-03-04,354997,18,residentadvisor,2022-07-14T00:30:36Z,"ambient","Last Resort",0.142,0.266,1,-16.078,1,0.0345,0.967,0.98,0.26,0.505,139.616,3
0yKEpVYwaLpT7JmocSosrP,"Dreaming of the Kelly Pool","Dreaming of the Kelly Pool","Mary Lattimore,Paul Sukeena",2020-05-28,235231,0,residentadvisor,2022-07-14T00:30:45Z,"ambient,art pop","Mexican Summer",0.193,0.157,0,-15.509,1,0.0382,0.92,0.827,0.0923,0.0644,87.241,4
5viXpzeDy3IeTMuvSzaFQh,"Final Ghost","Jack Chrysalis","Jack Chrysalis",2022-05-13,217213,1,residentadvisor,2022-07-14T00:30:58Z,"","Mana Records",0.275,0.117,1,-23.505,0,0.0398,0.983,0.885,0.119,0.309,125.824,3
5uOAXvQOrV7BFPkrWslDT6,"Mist","365","Bloodz Boi,Quit Life",2022-02-25,197640,0,residentadvisor,2022-07-14T00:31:27Z,"cloud rap,experimental","YEAR0001",0.638,0.563,11,-11.131,1,0.0265,0.267,0.686,0.15,0.202,125.979,4
6Vlya7whOJWKKLPzwKKTwg,"Trill","Wing Theory Part II","Tom Jarmey",2022-07-01,179805,0,residentadvisor,2022-07-14T00:31:42Z,"jazz house,lo-fi house","Wing Theory",0.128,0.133,2,-25.085,0,0.0457,0.797,0.917,0.107,0.0435,155.735,4
4CQ0pvlUlOfp04s7Ud7WAl,"Admira","What Do the Stars Say to You","Ron Trent,Gigi Masin",2022-06-24,372217,0,residentadvisor,2022-07-14T00:32:37Z,"chicago house,acid house,ambient","Night Time Stories",0.393,0.832,1,-8.033,0,0.036,0.0625,0.897,0.0798,0.521,180.159,4
2jF1bFkKWhCchFH9QFdV4w,"Mixo World","Spiro World","Time Wharp",2022-06-17,286935,0,residentadvisor,2022-07-14T00:33:06Z,"krautrock","Leaving Records",0.502,0.228,2,-18.591,1,0.0309,0.85,0.859,0.0892,0.0331,101.978,4
2IGpGEwEVxbJoHRv6Fm87w,"While My Heart Is Still Beating","Eyes of Fate","Not Waving,Romance",2021-03-12,249668,11,residentadvisor,2022-07-14T00:33:47Z,"space rock,experimental,drone,ambient","Ecstatic Recordings",0.173,0.406,8,-9.869,1,0.0447,0.45,0.853,0.0905,0.0398,74.892,4
6L7bf5DjI6xolumK6fkMwL,"Right Right Right","Right Right Right","Nils Frahm",2022-06-17,445980,0,residentadvisor,2022-07-14T00:34:40Z,"neoclassical,minimalism,ambient","LEITER Verlag GmbH & Co. KG",0.286,0.151,3,-30.208,0,0.0463,0.791,0.911,0.0654,0.304,175.787,4
7lvr6IFQGQPEBlV9aWBKKv,"En Bas Tu Vois","En Bas Tu Vois","Sarah Davachi",2022-07-06,767583,0,residentadvisor,2022-07-07T23:25:15Z,"drone,ambient,dark ambient,experimental,minimalism","Late Music",0.0859,0.00231,1,-34.814,1,0.0514,0.802,0.935,0.254,0.0268,73.014,4
2KgxlEJHOQUk3WlqBpj0HJ,"Latautii","Air Texture VIII Anthony Naples + DJ Python","Huerco S.",2022-06-10,531427,6,residentadvisor,2022-07-07T23:25:37Z,"ambient,dub techno,drone,idm","Air Texture",0.288,0.396,9,-16.997,0,0.0452,0.968,0.959,0.0964,0.11,109.622,4
