Track ID,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
7bUOeVzQrTBCE3ZMOGQz49,"Bad Advice - The Pool Sessions","Bad Advice (The Pool Sessions)","Kat Eaton",2024-09-13,208325,40,,2024-09-13T04:00:00Z,"retro soul","Reason & Rhyme Records",0.677,0.596,5,-6.087,1,0.0441,0.204,0,0.0354,0.68,116.046,4
78HIwSM6qwt31B17hISEDP,"Show Me","Show Me","Avery*Sunshine",2024-08-16,213204,33,,2024-08-16T04:00:00Z,"neo soul,smooth soul","BigShine Recordings",0.809,0.34,9,-11.853,0,0.0535,0.554,0.0931,0.0935,0.397,89.999,4
1svVLna35B0S0gYRE41UhR,"Crazy","Crazy","Ben Goldsmith",2024-08-16,169533,28,,2024-08-30T04:00:00Z,"retro soul","Free Flight Records",0.671,0.671,11,-6.288,0,0.0576,0.411,0.00000185,0.082,0.202,101.09,4
4WiET88jkeGbxkxcFvf4m2,"Togetherness","Togetherness","The Slim Kings",2024-08-16,204300,42,,2024-08-16T04:00:00Z,"retro soul","Wax Records",0.768,0.547,7,-6.556,1,0.0408,0.182,0.765,0.125,0.688,103.377,4
3THtnG1bwcN8slSt4GJeEG,"No One Else","Perak","Thee Marloes",2024-08-09,116550,39,,2024-08-09T04:00:00Z,"indonesian indie,retro soul,indie jazz","Big Crown Records",0.689,0.393,2,-11.083,1,0.0433,0.895,0.00000415,0.16,0.483,75.051,4
1jtMie6Lh5Je7uWTazXJmi,"Champagne Pink Convertible","Champagne Pink Convertible","The Alex Opal Outfit",2024-08-16,212003,42,,2024-08-16T04:00:00Z,"retro soul","Wipe Out Music",0.621,0.821,0,-5.953,0,0.0402,0.253,0,0.155,0.927,88.04,4
5IuC3zfgM9ItwsuZUSDrOE,"Don't Take Me As A Fool","Forever & Ever","Thee Heart Tones",2024-08-23,232177,35,,2024-08-09T04:00:00Z,"retro soul","Big Crown Records",0.551,0.43,6,-5.778,0,0.026,0.316,0.0000106,0.105,0.494,126.978,3
4qKGMdTVoDhKnq1JCHvAAH,"Never Learnt To Pray","Never Learnt To Pray","1ST VOWS",2024-09-06,205652,33,,2024-09-06T04:00:00Z,"retro soul","1ST VOWS",0.498,0.34,11,-7.189,1,0.0359,0.778,0,0.101,0.371,136.444,4
1fWNne2He3s1N6GzRcNHi0,"Yes You're Losing Me","Yes You're Losing Me","Golden Rules,The Rayvelles,Marietta Smith",2024-08-16,185207,27,,2024-08-16T04:00:00Z,"lo-fi beats,retro soul,jazz funk","Golden Rules",0.629,0.529,0,-6.922,0,0.0312,0.407,0.0182,0.178,0.536,150.027,4
0PI0V4qRgLpWG5IBASbpdk,"Sharpen Your Shovel","Love Direction","The Dip",2024-07-12,178440,35,,2024-07-12T04:00:00Z,"retro soul","Dualtone Music Group",0.787,0.613,10,-8.193,0,0.0696,0.0762,0.000045,0.0805,0.874,106.023,4
2Zg2gWL8IJAwbd12O4W3jE,"Wild as a Rainstorm","Wild as a Rainstorm","Vanessa Collier",2024-07-23,253404,27,,2024-07-26T04:00:00Z,"retro soul,blues","Phenix Fire Records",0.612,0.382,11,-12.41,1,0.0281,0.185,0.00000393,0.134,0.384,100.741,4
5dYRCwE5R03NLKF5VpSccp,"Artemis","Artemis","Oh He Dead",2024-08-02,173203,28,,2024-08-02T04:00:00Z,"retro soul","Wally Baba Records",0.537,0.608,7,-8.23,1,0.0428,0.337,0.0997,0.11,0.636,151.982,4
6KgVqbhK6A8lvxdmOpWtUV,"Lucid Girl","Lucid Girl","Thee Sacred Souls",2024-06-18,202573,48,,2024-06-21T04:00:00Z,"retro soul","Penrose / Daptone Records",0.43,0.618,2,-6.567,0,0.03,0.104,0.0000965,0.134,0.682,152.579,3
6yvONppH9d0owJBybZZfXp,"All I Ever Wonder","All I Ever Wonder","Johnny Burgos,Jeremy Page",2024-06-28,216973,32,,2024-06-28T04:00:00Z,"retro soul","LRK Records",0.559,0.493,3,-6.298,0,0.024,0.0695,0.0000019,0.107,0.623,79.907,3
2jhZ46Ayis8nKIAJyddI77,"Fools Expectation","Fools Expectation","Louis Baker",2024-07-19,197120,37,,2024-07-19T04:00:00Z,"retro soul","Louis Baker",0.59,0.42,5,-8.861,1,0.0352,0.522,0.0000741,0.0963,0.601,199.991,3
1rhaEalVdUQtjPpNTPk1Yk,"Take Me There","Pasadena","Micah Edwards",2024-06-28,285405,35,,2024-06-28T04:00:00Z,"","Micah Edwards",0.456,0.47,11,-8.406,1,0.0263,0.718,0.000936,0.0797,0.305,146.853,3
5GArZVXDLrhpGYqvtifNPP,"Desperate For Love","Desperate For Love","Camille Trust",2024-06-06,194821,36,,2024-06-07T04:00:00Z,"retro soul,nu disco","Head Bitch Music",0.39,0.434,7,-6.424,1,0.046,0.34,0.00000131,0.0951,0.58,192.231,3
5XGbzLYiMX7Fo9IhZKWZVZ,"See Me Cry","See Me Cry","The California Honeydrops",2024-06-21,312653,35,,2024-06-21T04:00:00Z,"retro soul","Tubtone Records",0.705,0.66,5,-6.366,0,0.0361,0.0897,0.00117,0.306,0.826,144.026,4
5SYYkUKQRdi0FuaB9vJfOw,"Worthy","Worthy","Mavis Staples",2024-06-18,208651,40,,2024-06-21T04:00:00Z,"soul","Anti/Epitaph",0.812,0.692,8,-5.215,0,0.0899,0.0446,0.00000411,0.111,0.847,109.989,4
3xpMvP8XgTxR1k4p0AEZxg,"Strawberry Hill","Human Decency","Sugaray Rayford",2024-06-14,246149,30,,2024-06-14T04:00:00Z,"retro soul,blues,modern blues,soul blues","Forty Below Records",0.754,0.553,7,-3.364,1,0.0387,0.319,0.000369,0.345,0.599,97.997,4
5Dp7CfpvcRYCamP1MTXxN1,"What More Can I Do","What More Can I Do","54 Ultra",2024-06-21,137920,52,,2024-06-21T04:00:00Z,"retro soul","That's Love Records",0.645,0.564,7,-8.174,0,0.0284,0.397,0.000426,0.122,0.644,99.915,4
0Ya0RaQ2OOpwNR3oTxAuBt,"Forever Young","Forever Young","Brian Owens,Michael McDonald,Dylan McDonald,Thomas Owens",2024-05-31,292824,30,,2024-05-31T04:00:00Z,"retro soul,motown","Kingly Common",0.318,0.376,5,-10.397,1,0.0335,0.225,0.0000105,0.388,0.213,72.113,4
5wOthUe5Zx1FdIB9GSFvBd,"Be My Own Man","Be My Own Man","Phillip-Michael Scales",2024-05-31,225344,40,,2024-05-31T04:00:00Z,"retro soul,modern blues,blues rock","The Company You Keep",0.682,0.597,11,-7.764,0,0.0537,0.422,0.00813,0.103,0.68,181.906,4
3mc5EOf4tjQpmVG7ZFsWyv,"Mom Of Mine","Mom Of Mine","Wyn Starks",2024-05-10,187456,32,,2024-05-10T04:01:00Z,"","Curb Records",0.671,0.797,9,-5.188,1,0.0307,0.0435,0.194,0.104,0.869,130.954,4
0uBXE0zIKcfFiFHHmMuU2R,"Defence","Defence EP","Pete Josef",2024-05-24,279000,34,,2024-05-24T04:00:00Z,"indie jazz","Sonar Kollektiv",0.632,0.523,10,-5.531,1,0.0269,0.166,0.00332,0.328,0.586,83.459,4
7xrp1M7PQfRh5fsT8dOGnj,"R.L.M","R.L.M","MRCY",2024-04-09,225484,34,,2024-04-12T04:01:00Z,"retro soul","Dead Oceans",0.479,0.677,7,-4.999,1,0.0361,0.187,0.002,0.137,0.564,84.079,4
03Xfnr5nwnz2eiPDeRYJQJ,"Don't Wanna Lose You","Don't Wanna Lose You","Sharon Jones & The Dap-Kings",2024-03-25,219256,33,,2024-03-29T04:01:00Z,"retro soul,soul,funk","Daptone Records",0.496,0.553,4,-7.825,0,0.0363,0.4,0,0.0584,0.7,89.526,4
0ehGcL48kQnjyvhe8P49pq,"In Limbo","In Limbo","Pale Jay,Ironsides",2024-04-02,195600,59,,2024-04-05T04:01:00Z,"retro soul","Karma Chief Records",0.236,0.44,8,-9.163,1,0.0299,0.767,0.573,0.249,0.38,98.615,3
33cuVbRvIALN64Dat6U5eV,"I Can Never Get Enough","I Can Never Get Enough","Dylan Chambers",2024-04-10,184545,27,,2024-04-12T04:01:00Z,"retro soul,nu disco","Head Bitch Music",0.768,0.763,7,-5.317,1,0.0321,0.00919,0.0000607,0.116,0.843,99.996,3
7a6zCrX08XWisZXGj3sMEf,"Let You Go","Let You Go","Joseph Lawrence",2024-04-19,164568,26,,2024-04-19T04:01:00Z,"retro soul","Those Who Dream",0.378,0.43,0,-7.627,1,0.0571,0.69,0.00179,0.0885,0.232,146.496,3
0K9tfzrxJyCQIf7oAlPwaK,"YA YA","COWBOY CARTER","Beyoncé",2024-03-29,274766,68,,2024-03-29T04:01:00Z,"","Parkwood Entertainment/Columbia",0.617,0.904,11,-5.371,1,0.341,0.317,0,0.507,0.764,151.926,4
4Q6WTLLZtYZ2OuQ4pCZH0A,"You Were Mine","Dark Black","Marie Sarah",2024-03-29,231346,31,,2024-03-29T04:01:00Z,"retro soul","Freedonia Entertainment",0.452,0.562,0,-2.892,0,0.0535,0.146,0.0113,0.099,0.397,188.652,3
6Up7DVZHtwlPy6T54uLHmO,"Forever","Forever","ROME",2024-03-08,196181,32,,2024-03-08T05:01:00Z,"reggae rock","5 Music Incorporated",0.545,0.555,9,-4.114,0,0.0248,0.271,0,0.0944,0.521,94.6,3
7M2NVfbNrBnrR1eA7HVWTw,"MARY - A COLORS SHOW","MARY - A COLORS SHOW","Jordan Mackampa",2024-02-19,204799,33,,2024-02-23T05:01:00Z,"","COLORSxSTUDIOS",0.538,0.435,2,-6.458,1,0.0321,0.352,0,0.317,0.237,124.024,3
2Wr8VlaALAoCINplD16qwh,"Hold On","Hold On","Kenny Sharp",2024-01-12,208760,36,,2024-03-22T04:01:00Z,"retro soul","Brown Liquor Music",0.469,0.642,6,-6.717,0,0.0351,0.398,0,0.14,0.411,169.413,3
302hBUpoWoYQyBgujHfuTy,"Save Me","Hello, I'm Britti.","Britti",2024-02-02,201120,30,,2024-02-02T05:01:00Z,"retro soul,indie jazz","Easy Eye Sound",0.608,0.728,9,-6.5,0,0.0291,0.0314,0,0.143,0.588,91.197,4
0uzeU20mt4j3RZrSlipwx3,"Beautiful Mess","Beautiful Mess","Bette Smith",2024-02-23,179883,25,,2024-02-23T05:01:00Z,"retro soul,modern blues,soul blues,blues","Bette Smith",0.75,0.416,7,-7.026,0,0.0577,0.435,0.00000329,0.328,0.636,130.047,4
6TkQrtwNlr9BhsovTflSir,"Together","Shades of Yesterday","DJ Harrison",2024-02-09,162751,27,,2024-02-09T05:01:00Z,"","Stones Throw Records",0.364,0.695,11,-6.645,1,0.0458,0.383,0.0085,0.0583,0.488,83.12,4
0WLkriErnHl4N4AnPiMn0h,"Say You Love Me","Say You Love Me","Jamison Ross",2024-01-29,285428,36,,2024-02-14T05:00:00Z,"retro soul,vocal jazz","Affective Music",0.526,0.434,6,-9.163,1,0.041,0.225,0,0.264,0.403,140.027,4
1BEioZa6o8AVDmOh5Sc86j,"Comfortable","Comfortable","Victor Ray",2024-01-10,228961,62,,2024-01-26T05:01:00Z,"","Decca (UMO)",0.517,0.399,2,-5.961,0,0.0479,0.454,0,0.097,0.301,76.647,3
3M7CTl6EiNEeeoFl79GiAG,"Serena - Feat. Samm Henshaw","Serena (Feat. Samm Henshaw)","Adi Oasis,Samm Henshaw",2024-01-19,226466,37,,2024-01-19T05:01:00Z,"retro soul,neo soul","Unity Records",0.519,0.776,9,-5.536,0,0.0468,0.0444,0.014,0.0851,0.529,90.365,4
