Track ID,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Genres,Record Label,Danceability,Energy,Loudness,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,genres_list,genre_dim_0,genre_dim_1,genre_dim_2,genre_dim_3,genre_dim_4,genre_dim_5,genre_dim_6,genre_dim_7,genre_dim_8,genre_dim_9,genre_dim_10,genre_dim_11,genre_dim_12,genre_dim_13,genre_dim_14,genre_dim_15,similarity_score,fit_probability,fit_score,ridge_fitness_score,fitness_score_normalized,is_playlist_song,glm_probability,glm_score_normalized,cluster,cluster_score,combined_score
1JSTJqkT5qHq8MDJnJbRE1,Every Breath You Take,Other,Other,Other,0.15709542181615022,2.4163272681139567,,Other,0.82,0.452,-9.796,0.0348,0.543,0.00294,0.0714,0.74,117.401,[''],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6498641202948856,0.62321717,0,-0.0014090304570948866,37.39751542052305,0,,,E,2.941176470588235,
1gzIbdFnGJ226LTl0Cn2SX,White Wedding - Pt. 1,Other,Other,Other,0.1377487244712564,1.684456497346524,,Other,0.673,0.814,-5.411,0.0367,0.0134,0.00293,0.343,0.728,147.193,[''],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8116360022847455,0.80817294,0,0.023781245608337345,53.220149021490535,0,,,H,1.4705882352941175,
5LNiqEqpDc8TuqPy79kDBu,Edge of Seventeen - 2016 Remaster,Other,Other,Other,1.0062467140592128,1.1152236756385208,,Other,0.591,0.804,-7.299,0.0454,0.327,5.98e-06,0.0818,0.658,111.457,[''],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7762746672168233,0.74878,0,-0.003551466451019768,36.05179853924138,0,,,A,1.4705882352941175,
5Th6EdNVhxp0TPX41ZLZk6,One Way Or Another - Remastered 2001,Other,Other,Other,-0.30648294119109,1.0745641883736634,,Other,0.45,0.877,-6.403,0.0532,0.0118,4.95e-05,0.0699,0.896,162.477,[''],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6987855041642996,0.6894196,0,0.00929941891268925,44.1237565451734,0,,,H,1.4705882352941175,
0dOg1ySSI7NkpAe89Zo0b9,Born in the U.S.A.,Other,Other,Other,0.43559787894380747,1.7657754718762386,,Other,0.398,0.952,-6.042,0.061,0.000373,7.75e-05,0.1,0.584,122.093,[''],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6965578079294332,0.6539108,0,-0.008709970398409749,32.81161499870837,0,,,A,1.4705882352941175,
45Ia1U4KtIjAPPU7Wv1Sea,Are You Gonna Go My Way,Other,Other,Other,-0.3151777069164405,1.7657754718762386,,Other,0.619,0.67,-10.322,0.0353,0.00165,0.0109,0.331,0.777,129.269,[''],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7532041419280435,0.73893994,0,-0.003053011993759203,36.364890075972326,0,,,D,8.823529411764707,
1OxcIUqVmVYxT6427tbhDW,Fly Away,Other,Other,Other,-0.20945700439047724,1.806434959141096,,Other,0.587,0.872,-5.066,0.0484,0.018,0.0,0.622,0.735,159.925,[''],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6029465313384678,0.6052089,0,0.001682429866892961,39.33933788691168,0,,,H,1.4705882352941175,
1oYYd2gnWZYrt89EBXdFiO,Message In A Bottle,Other,Other,Other,0.5660756052233238,1.8877539336708107,,Other,0.577,0.808,-7.04,0.039,0.0338,1.33e-05,0.221,0.869,151.008,[''],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7850586904135902,0.779854,0,0.013531749535074186,46.78218778039307,0,,,H,1.4705882352941175,
3gdewACMIVMEWVbyb8O9sY,"Rocket Man (I Think It's Going To Be A Long, Long Time)",Other,Other,Other,0.4685884971487921,2.0910513699950974,,Other,0.601,0.532,-9.119,0.0286,0.433,5.95e-06,0.0925,0.342,136.576,[''],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6298795581094887,0.6266409,0,-0.02920701565824365,19.936915404056098,0,,,H,1.4705882352941175,
5PntSbMHC1ud6Vvl8x56qd,Loser,Other,Other,Other,-0.0557182489776816,1.6437970100816663,,Other,0.654,0.611,-10.45,0.119,0.0337,0.000178,0.405,0.786,85.387,[''],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6564068899981103,0.6753976,0,-0.01938140708539377,26.108622452875256,0,,,J,7.352941176470589,
5eU8qMd0TpaLqTGDZJaLDs,Need You Tonight,Other,Other,Other,-0.6685473835368961,1.3998400864925222,,Other,0.801,0.723,-4.985,0.0689,0.0713,0.154,0.0675,0.883,109.03,[''],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8956805047318083,0.8739008,0,0.04474621949774686,66.38876612772331,0,,,C,22.058823529411764,
3EYOJ48Et32uATr9ZmLnAo,Roxanne,Other,Other,Other,-0.5399930789120175,1.9690729082005254,,Other,0.618,0.748,-8.905,0.358,0.0384,4.1e-06,0.0473,0.663,134.114,[''],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6944001092233287,0.68959856,0,0.019414308862686875,50.477168360796334,0,,,I,8.823529411764707,
6pPWRBubXOBAHnjl5ZIujB,The Best,Other,Other,Other,1.0105997209618138,1.7251159846113813,,Other,0.662,0.737,-9.54,0.0296,0.108,0.0191,0.119,0.744,103.867,[''],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8239946022284539,0.8292161,0,0.010406119117515614,44.81890223558181,0,,,J,7.352941176470589,
12yHvSYFXI7PGzNecUvIDu,Saturday Night’s Alright (For Fighting) - Remastered 2014,Other,Other,Other,0.624408147334149,1.481159061022237,,Other,0.513,0.979,-6.362,0.0425,0.0195,0.0951,0.0906,0.94,152.875,[''],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7526992441665141,0.73690194,0,0.028266611430078685,56.03751790539515,0,,,H,1.4705882352941175,
4Q3ERWBrb4lhDvAPyANjY5,The Boys Of Summer - Remastered 2024,Other,Other,2024,0.5615763732826509,1.8877539336708107,,Other,0.523,0.704,-9.778,0.0422,0.424,0.00193,0.0873,0.907,177.439,[''],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6032477757030926,0.6142393,0,-0.009587579440182124,32.26036711731195,0,,,H,1.4705882352941175,
0Nux6Q8aJZ1i4vUpPDBvlX,What Is Life (2014 Remaster),Other,Other,Other,0.2750315390610406,1.3185211119628075,,Other,0.471,0.839,-5.928,0.032,0.00654,0.000278,0.315,0.895,131.362,[''],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7008006505646326,0.68613404,0,-0.012059200635271288,30.707880893314304,0,,,A,1.4705882352941175,
4cMHCRLPNoEbpnl2rz6GS9,Back on the Chain Gang - 2007 Remaster,Other,Other,Other,-0.09936079880220948,1.2372021374330928,,Other,0.598,0.901,-6.081,0.0359,0.116,0.0401,0.178,0.814,153.24,[''],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8057149988769157,0.78135705,0,0.025313155243454274,54.1823792409326,0,,,H,1.4705882352941175,
1QaJWSCk3UMKLotnPCIHh1,Brass in Pocket - 2006 Remaster,Other,Other,Other,-0.6073240849041885,1.1152236756385208,,Other,0.751,0.703,-5.687,0.0287,0.368,0.00123,0.196,0.907,97.931,[''],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7506603435803635,0.7492837,0,0.007310821947670567,42.87466975169182,0,,,E,2.941176470588235,
7ajm14wJT1HiZOVCf4d00F,Kitty Sucker,Other,Other,2019,-0.17600521491157364,0.7086288029899469,,Other,0.47,0.86,-6.286,0.0434,0.021,0.000576,0.0789,0.628,155.961,[''],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7376780421468271,0.70831114,0,0.005864702089357854,41.966326206677465,0,,,H,1.4705882352941175,
7AimHQrOUoUTYbVX87D3Zl,96 Quite Bitter Beings,Other,Other,Other,-0.42780473047133677,1.2372021374330928,,Other,0.458,0.779,-8.312,0.0486,0.00184,4.28e-05,0.313,0.729,99.093,[''],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6709079991170238,0.6625635,0,-0.030433480475397193,19.166542607192305,0,,,A,1.4705882352941175,
15XkE7wBo9JYmpEc757A4E,I Don't Care As Long As You Sing,Other,Other,Other,-0.44056005302314466,0.7086288029899469,,Other,0.551,0.86,-5.13,0.0303,0.000441,0.00442,0.0807,0.594,128.873,[''],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8177098740385891,0.7578601,0,0.013893157662774878,47.009197137899356,0,,,A,1.4705882352941175,
2kTR5pmtASmL7a9GlDz6SR,Sticky,Other,Other,2021,-0.9653167223436857,0.1393959812819436,,Other,0.549,0.959,-2.788,0.141,0.0324,0.0,0.138,0.683,169.974,[''],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7220560898613252,0.74062276,0,0.03112051468175154,57.83012491639157,0,,,H,1.4705882352941175,
28B4C0aMWmL7lP6bU99x4h,Iguesswechanged,Other,Other,2021,0.1695920385313694,-0.38917735316120233,,Other,0.619,0.909,-8.116,0.143,0.452,0.00641,0.0865,0.361,189.027,[''],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6167997864851424,0.68819356,0,0.024264393134317233,53.523625897207836,0,,,H,1.4705882352941175,
7Ia1VqvOwS6kxryF92xvFw,The High Road,Other,Other,2018,-0.08721287256239244,-0.5518153022206318,,Other,0.61,0.638,-6.574,0.0238,0.0672,6.59e-06,0.283,0.603,79.955,[''],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6994086823721201,0.711825,0,-0.023640247661884307,23.433539661733697,0,,,J,7.352941176470589,
3qxeRx9USW4TwdP9zbDXuU,Money Rain Down,Other,Other,Other,0.35085484534123196,-1.2023670984583499,,Other,0.752,0.633,-5.45,0.0464,0.183,0.00707,0.0787,0.682,109.998,[''],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8544319558366763,0.8380345,0,0.017130528599253122,49.04266965821877,0,,,J,7.352941176470589,
