Track ID,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature,genres_list,genre_embedding,genre_dim_0,genre_dim_1,genre_dim_2,genre_dim_3,genre_dim_4,genre_dim_5,genre_dim_6,genre_dim_7,genre_dim_8,genre_dim_9,genre_dim_10,genre_dim_11,genre_dim_12,genre_dim_13,genre_dim_14,genre_dim_15,new_cluster_label
5anCkDvJ17aznvK5TED5uo,Hail to the King,Hail to the King,Avenged Sevenfold,2013-08-23,305906,76,21focq27ocnh36hhvz3btzlwy,2025-03-14T16:40:51Z,"metal,alternative metal,heavy metal",Warner Records,0.58,0.916,3,-4.358,0,0.0387,0.000297,0.0259,0.126,0.683,118.004,4,"['metal', 'alternative metal', 'heavy metal']","[0.6373348571360111, -0.5824860117087761, 0.721335002531608, 1.6329472462336223, 0.6438567537503938, 0.0347746746459355, -0.8546334554751714, -0.6862365636043251, 0.5769532157864887, 0.6689554030696551, -0.8783859439815084, 0.21397482262303433, -0.21195656433701515, -0.8570941220968962, 1.0757908166075747, 1.03005794249475]",0.6373348571360111,-0.5824860117087761,0.721335002531608,1.6329472462336223,0.6438567537503938,0.0347746746459355,-0.8546334554751714,-0.6862365636043251,0.5769532157864887,0.6689554030696551,-0.8783859439815084,0.21397482262303433,-0.21195656433701515,-0.8570941220968962,1.0757908166075747,1.03005794249475,J
3nlGByvetDcS1uomAoiBmy,The Number of the Beast - 2015 Remaster,The Number of the Beast (2015 Remaster),Iron Maiden,1982,290586,67,21focq27ocnh36hhvz3btzlwy,2025-03-14T16:40:51Z,"heavy metal,metal,hard rock,rock",Parlophone UK,0.409,0.89,0,-6.839,1,0.0558,0.088,0.107,0.0935,0.268,100.409,4,"['heavy metal', 'metal', 'hard rock', 'rock']","[-0.033593541011214256, 0.2730990736745298, 0.1123406058177352, 1.7485456764698029, 0.45547907042782754, 0.39376978477230296, -1.0405246801674366, -0.4689695636043325, 0.38004640369763365, 0.4449854511767626, -1.0622718057129532, 0.6291343190241605, -0.13647745829075575, -1.1863673725165427, 0.4151952213142067, 0.45024746330454946]",-0.033593541011214256,0.2730990736745298,0.1123406058177352,1.7485456764698029,0.45547907042782754,0.39376978477230296,-1.0405246801674366,-0.4689695636043325,0.38004640369763365,0.4449854511767626,-1.0622718057129532,0.6291343190241605,-0.13647745829075575,-1.1863673725165427,0.4151952213142067,0.45024746330454946,F
3HE50TVRquwXe9yv2HFoNL,Never Too Late,One-X,Three Days Grace,2006-06-25,209333,72,21focq27ocnh36hhvz3btzlwy,2025-03-14T16:40:51Z,"post-grunge,rock",Jive,0.433,0.778,2,-4.68,0,0.0371,0.00838,0.0,0.163,0.217,149.864,4,"['post-grunge', 'rock']","[0.2711135745048523, -0.41662849485874176, -0.10916368663311005, 2.0051934123039246, 1.0341697931289673, 0.3906032145023346, -1.405557930469513, -0.3983527570962906, -0.8848223090171814, -0.2513483464717865, -0.573890820145607, -0.25632501766085625, -0.12195723224431276, -1.7246256470680237, 0.33526032976806164, 0.23606088757514954]",0.2711135745048523,-0.41662849485874176,-0.10916368663311005,2.0051934123039246,1.0341697931289673,0.3906032145023346,-1.405557930469513,-0.3983527570962906,-0.8848223090171814,-0.2513483464717865,-0.573890820145607,-0.25632501766085625,-0.12195723224431276,-1.7246256470680237,0.33526032976806164,0.23606088757514954,C
4UEo1b0wWrtHMC8bVqPiH8,Nightmare,Nightmare,Avenged Sevenfold,2010-07-23,374453,71,21focq27ocnh36hhvz3btzlwy,2025-03-14T16:40:51Z,"metal,alternative metal,heavy metal",Warner Records,0.554,0.949,2,-4.928,1,0.0787,0.000318,9.98e-05,0.2,0.233,129.984,4,"['metal', 'alternative metal', 'heavy metal']","[0.6373348571360111, -0.5824860117087761, 0.721335002531608, 1.6329472462336223, 0.6438567537503938, 0.0347746746459355, -0.8546334554751714, -0.6862365636043251, 0.5769532157864887, 0.6689554030696551, -0.8783859439815084, 0.21397482262303433, -0.21195656433701515, -0.8570941220968962, 1.0757908166075747, 1.03005794249475]",0.6373348571360111,-0.5824860117087761,0.721335002531608,1.6329472462336223,0.6438567537503938,0.0347746746459355,-0.8546334554751714,-0.6862365636043251,0.5769532157864887,0.6689554030696551,-0.8783859439815084,0.21397482262303433,-0.21195656433701515,-0.8570941220968962,1.0757908166075747,1.03005794249475,J
2eEY3SOjaDoZmx6mC2QTLU,Night Terror,Parasomnia,Dream Theater,2025-02-07,595160,57,21focq27ocnh36hhvz3btzlwy,2025-03-14T16:40:51Z,"progressive metal,progressive rock,metal",InsideOutMusic,0.278,0.922,6,-7.351,0,0.0601,0.000392,0.102,0.0768,0.313,105.013,4,"['progressive metal', 'progressive rock', 'metal']","[0.16653170188268027, -0.11398358643054962, 0.6786055862903595, 1.837541937828064, 0.6871991753578186, 0.17915301521619162, 0.13801128913958868, -0.9086203475793203, 0.7132832383116087, 0.07853906850020091, -1.0297122597694397, 0.3623903691768646, -0.6678220729033152, -1.2920743028322856, 0.5845892801880836, 0.6886318922042847]",0.16653170188268027,-0.11398358643054962,0.6786055862903595,1.837541937828064,0.6871991753578186,0.17915301521619162,0.13801128913958868,-0.9086203475793203,0.7132832383116087,0.07853906850020091,-1.0297122597694397,0.3623903691768646,-0.6678220729033152,-1.2920743028322856,0.5845892801880836,0.6886318922042847,J
1Oojqoy89m7n7RrIiEBMK1,Going Under - Remastered 2023,Fallen (Deluxe Edition / Remastered 2023),Evanescence,2023-11-17,214920,42,21focq27ocnh36hhvz3btzlwy,2025-03-14T16:40:51Z,alternative metal,Craft Recordings,0.374,0.839,11,-4.312,0,0.057,0.014,2.47e-05,0.144,0.432,175.263,4,['alternative metal'],"[0.8157141208648682, -1.081383466720581, 0.8111690878868103, 1.4067875146865845, 0.6823307871818542, -0.312304824590683, -0.9436989426612854, -1.087775468826294, -0.1991903930902481, 0.9410254955291748, -0.5407623052597046, -0.6342871785163879, 0.7297994494438171, -0.8167715668678284, 1.8272979259490967, 1.6769754886627197]",0.8157141208648682,-1.081383466720581,0.8111690878868103,1.4067875146865845,0.6823307871818542,-0.312304824590683,-0.9436989426612854,-1.087775468826294,-0.1991903930902481,0.9410254955291748,-0.5407623052597046,-0.6342871785163879,0.7297994494438171,-0.8167715668678284,1.8272979259490967,1.6769754886627197,I
3F1qkJx3flPUWadfFQcOEj,One Last Breath,Greatest Hits,Creed,2004-01-01,239373,53,21focq27ocnh36hhvz3btzlwy,2025-03-14T16:40:51Z,post-grunge,The Bicycle Music Company,0.38,0.722,2,-5.766,1,0.0356,0.00884,0.00163,0.221,0.17,130.009,4,['post-grunge'],"[1.7317242622375488, -1.2074496746063232, 0.2813137173652649, 2.092632532119751, 1.2701151371002197, -0.5661609768867493, -1.4311254024505615, -0.6731194257736206, -0.7687486410140991, -1.018160343170166, -0.42548587918281555, -0.05417724698781967, -0.02996448613703251, -1.7137194871902466, 0.7108463048934937, -0.5788301825523376]",1.7317242622375488,-1.2074496746063232,0.2813137173652649,2.092632532119751,1.2701151371002197,-0.5661609768867493,-1.4311254024505615,-0.6731194257736206,-0.7687486410140991,-1.018160343170166,-0.42548587918281555,-0.05417724698781967,-0.02996448613703251,-1.7137194871902466,0.7108463048934937,-0.5788301825523376,A
1gF5miexkFs5uZj04Y5t9M,Almost Easy,Avenged Sevenfold,Avenged Sevenfold,2007-10-30,234093,37,21focq27ocnh36hhvz3btzlwy,2025-03-14T16:40:51Z,"metal,alternative metal,heavy metal",Warner Records,0.378,0.959,6,-4.615,1,0.062,3.56e-05,0.000138,0.102,0.338,174.932,4,"['metal', 'alternative metal', 'heavy metal']","[0.6373348571360111, -0.5824860117087761, 0.721335002531608, 1.6329472462336223, 0.6438567537503938, 0.0347746746459355, -0.8546334554751714, -0.6862365636043251, 0.5769532157864887, 0.6689554030696551, -0.8783859439815084, 0.21397482262303433, -0.21195656433701515, -0.8570941220968962, 1.0757908166075747, 1.03005794249475]",0.6373348571360111,-0.5824860117087761,0.721335002531608,1.6329472462336223,0.6438567537503938,0.0347746746459355,-0.8546334554751714,-0.6862365636043251,0.5769532157864887,0.6689554030696551,-0.8783859439815084,0.21397482262303433,-0.21195656433701515,-0.8570941220968962,1.0757908166075747,1.03005794249475,J
5Yg45DuQgNc1dRw11pixQi,New Divide,New Divide,Linkin Park,2009-05-26,268613,52,21focq27ocnh36hhvz3btzlwy,2025-03-14T16:40:51Z,"nu metal,rap metal,rock,alternative metal",Warner Records,0.492,0.808,5,-3.365,0,0.0362,0.000235,0.0,0.0983,0.38,117.972,4,"['nu metal', 'rap metal', 'rock', 'alternative metal']","[0.10342534631490707, -0.27066272869706154, -0.04117414355278015, 1.74568709731102, 0.7063010260462761, 0.4290051907300949, -1.5082664638757706, -0.16944288276135921, -0.07099102810025215, 0.9213438928127289, -0.5198734849691391, 0.7055672109127045, 0.12803301960229874, -1.1705101281404495, 0.5973426168784499, 1.159376472234726]",0.10342534631490707,-0.27066272869706154,-0.04117414355278015,1.74568709731102,0.7063010260462761,0.4290051907300949,-1.5082664638757706,-0.16944288276135921,-0.07099102810025215,0.9213438928127289,-0.5198734849691391,0.7055672109127045,0.12803301960229874,-1.1705101281404495,0.5973426168784499,1.159376472234726,C
5UWwZ5lm5PKu6eKsHAGxOk,Everlong,The Colour And The Shape,Foo Fighters,1997-05-20,250546,82,21focq27ocnh36hhvz3btzlwy,2025-03-14T16:40:51Z,"rock,post-grunge,alternative rock,grunge,modern rock",RCA Records Label,0.413,0.881,11,-5.541,0,0.0367,5.99e-05,0.000308,0.0805,0.364,158.066,4,"['rock', 'post-grunge', 'alternative rock', 'grunge', 'modern rock']","[0.1729000985622406, -0.2652807354927063, -0.08018317222595214, 2.018953537940979, 0.3938066363334656, 0.24615058898925782, -1.2132055679336191, -0.3482388611882925, -0.4556465566158295, 0.22116236686706542, -0.8106271505355835, 0.5607076779007911, -0.15978590436279774, -1.1996877312660217, 0.2638881228864193, 0.7254514098167419]",0.1729000985622406,-0.2652807354927063,-0.08018317222595214,2.018953537940979,0.3938066363334656,0.24615058898925782,-1.2132055679336191,-0.3482388611882925,-0.4556465566158295,0.22116236686706542,-0.8106271505355835,0.5607076779007911,-0.15978590436279774,-1.1996877312660217,0.2638881228864193,0.7254514098167419,C
